"POPCTRRAPuid","POPCTRRAPdguid","POPCTRRAname","POPCTRRAtype","POPCTRRAclass","POPCTRRApop_2021","POPCTRRAtdwell_2021","POPCTRRAurdwell_2021","POPCTRRApop_2016","POPCTRRApop_2016a","POPCTRRAtdwell_2016a","POPCTRRAurdwell_2016a","POPCTRRAarea","POPCTRRAadj_2016","POPCTRRAir_2016","POPCTRRAir_2021","PRuid","XPRuid","CMAuid"
"351327",,"Amigo Beach","4","2",1924.00,822.00,734.00,1545.00,1598.00,735.00,624.00,"2.5732","1","0","0","35",,
"351330",,"Everett","4","2",1570.00,553.00,540.00,1670.00,1670.00,561.00,559.00,"1.5827","0","0","0","35",,
"351331",,"Wasaga Beach","1","2",22194.00,12134.00,9518.00,17808.00,18653.00,11108.00,8022.00,"28.2076","1","0","0","35",,"565"
"351356",,"Caledon East","2","2",4568.00,1458.00,1412.00,4282.00,4282.00,1362.00,1353.00,"6.435","0","0","0","35",,"535"
"351357",,"Schomberg","2","2",2656.00,1059.00,1030.00,2691.00,2691.00,1056.00,1023.00,"2.389","0","0","0","35",,"535"
"351370",,"Ballantrae","2","2",3224.00,1494.00,1455.00,3223.00,3223.00,1489.00,1458.00,"7.0635","0","0","0","35",,"535"
"351371",,"Virgil","2","2",3008.00,1295.00,1235.00,2937.00,2937.00,1113.00,1084.00,"2.4145","0","0","0","35",,"539"
"351389",,"Red Lake","4","2",1263.00,610.00,566.00,1177.00,1182.00,553.00,494.00,"1.5417","1","0","0","35",,
"351390",,"Moosonee","4","2",1471.00,612.00,475.00,1405.00,1405.00,597.00,460.00,"1.6366","0","0","0","35",,
"351402",,"Manotick Station","2","2",5873.00,2028.00,2007.00,5738.00,5776.00,1970.00,1945.00,"9.0911","1","0","0","35",,"505"
"351403",,"Bath","2","2",1825.00,851.00,836.00,1180.00,1670.00,787.00,755.00,"3.874","1","0","0","35",,"521"
"351404",,"Binbrook","2","2",10791.00,3549.00,3510.00,8794.00,8794.00,3083.00,3030.00,"6.4059","0","0","0","35",,"537"
"351406",,"Ilderton","2","2",2250.00,793.00,785.00,1856.00,1985.00,702.00,687.00,"1.188","1","0","0","35",,"555"
"351426",,"Factory Island","4","2",1530.00,605.00,474.00,1807.00,1812.00,654.00,550.00,"1.436","1","0","0","35",,
"351428",,"St. Clements","4","2",1240.00,463.00,456.00,,820.00,294.00,293.00,"1.5101","1","0","0","35",,
"351429",,"New Dundee","2","2",1174.00,440.00,430.00,1119.00,1119.00,435.00,423.00,"1.5298","0","0","0","35",,"541"
"351430",,"Thornton","2","2",1046.00,363.00,358.00,,1017.00,353.00,348.00,"1.1051","1","0","0","35",,"563"
"351431",,"Sunderland","4","2",1490.00,561.00,537.00,1243.00,1243.00,472.00,463.00,"1.1304","0","0","0","35",,
"351497",,"Attawapiskat 91A","4","2",1586.00,404.00,359.00,1501.00,1501.00,415.00,387.00,"1.3335","0","0","0","35",,
"351498",,"Azilda","2","2",4793.00,2087.00,2051.00,4663.00,4716.00,1997.00,1955.00,"4.9079","1","0","0","35",,"580"
"351499",,"Bayfield","4","2",1394.00,1066.00,717.00,1112.00,1235.00,988.00,629.00,"2.8602","1","0","0","35",,
"351500",,"Bourget","2","2",1175.00,462.00,450.00,1169.00,1169.00,440.00,428.00,"2.2262","0","0","0","35",,"505"
"351502",,"Chalk River","4","2",1061.00,453.00,428.00,1029.00,1044.00,439.00,422.00,"1.9188","1","0","0","35",,
"351503",,"Chelmsford","2","2",6199.00,2826.00,2729.00,6215.00,6220.00,2803.00,2660.00,"5.501","1","0","0","35",,"580"
"351504",,"Chippawa","2","2",6077.00,2519.00,2435.00,5620.00,5620.00,2275.00,2216.00,"3.7195","0","0","0","35",,"539"
"351505",,"Claremont","2","2",1215.00,413.00,402.00,1202.00,1202.00,411.00,404.00,"2.1181","0","0","0","35",,"535"
"351507",,"Coniston","2","2",1782.00,778.00,752.00,1814.00,1814.00,784.00,754.00,"2.2461","0","0","0","35",,"580"
"351508",,"Corunna","2","2",6266.00,2530.00,2449.00,5686.00,5822.00,2376.00,2282.00,"3.7873","1","0","0","35",,"562"
"351509",,"Dorchester","2","2",4355.00,1670.00,1657.00,3911.00,4400.00,1646.00,1638.00,"5.8133","1","0","0","35",,"555"
"351510",,"Haliburton Village","4","2",1078.00,557.00,514.00,1149.00,1149.00,559.00,549.00,"2.1952","0","0","0","35",,
"351511",,"Ingleside","2","2",1487.00,670.00,657.00,1384.00,1384.00,635.00,625.00,"1.7577","0","0","0","35",,"501"
"351512",,"Innisfil","6","2",29464.00,11265.00,10475.00,23992.00,24277.00,9776.00,8859.00,"23.7133","1","0","0","35",,"568"
"351513",,"King","2","2",8396.00,2730.00,2662.00,6970.00,6970.00,2396.00,2283.00,"14.2041","0","0","0","35",,"535"
"351514",,"Limoges","4","2",2213.00,805.00,797.00,2048.00,2048.00,764.00,748.00,"1.2245","0","0","0","35",,
"351515",,"Long Sault","2","2",2154.00,896.00,876.00,1779.00,1951.00,790.00,777.00,"2.3487","1","0","0","35",,"501"
"351516",,"Marchmont - Bass Lake","4","2",1902.00,744.00,677.00,1191.00,1562.00,661.00,578.00,"4.0916","1","0","0","35",,
"351517",,"McGregor","2","2",1536.00,620.00,608.00,1859.00,1859.00,633.00,620.00,"3.3211","0","0","0","35",,"559"
"351518",,"New Liskeard","4","2",4232.00,2023.00,1908.00,4402.00,4444.00,2189.00,2094.00,"7.0198","1","0","0","35",,
"351520",,"Oro Station - Hawkestone","4","2",1806.00,806.00,710.00,1691.00,1691.00,809.00,671.00,"2.2205","0","0","0","35",,
"351521",,"Palgrave","2","2",1107.00,428.00,416.00,1044.00,1044.00,396.00,393.00,"1.8371","0","0","0","35",,"535"
"351522",,"Plattsville","4","2",1520.00,546.00,539.00,1366.00,1366.00,491.00,489.00,"1.3738","0","0","0","35",,
"351523",,"Port Colborne","6","2",15441.00,7085.00,6835.00,15037.00,14800.00,6895.00,6612.00,"13.293","1","0","0","35",,"539"
"351524",,"Port Rowan","2","2",1357.00,739.00,707.00,1102.00,1354.00,731.00,685.00,"3.1687","1","0","0","35",,"547"
"351525",,"Stevensville","2","2",1316.00,546.00,512.00,1179.00,1179.00,459.00,450.00,"2.5196","0","0","0","35",,"539"
"351526",,"Tay","4","2",6188.00,2767.00,2499.00,5408.00,5474.00,2512.00,2197.00,"8.6393","1","0","0","35",,
"351528",,"Welland - Pelham","6","3",69302.00,29874.00,28828.00,62388.00,63011.00,27475.00,26573.00,"57.2088","1","0","0","35",,"539"
"351529",,"Wendover","4","2",2176.00,879.00,858.00,1785.00,1785.00,751.00,737.00,"3.5792","0","0","0","35",,
"351590",,"Big Bay Point","2","2",1670.00,1365.00,770.00,,844.00,418.00,311.00,"2.6258","1","0","0","35",,"568"
"351591",,"Carp","2","2",1477.00,558.00,552.00,,1290.00,468.00,467.00,"2.0467","1","0","0","35",,"505"
"351592",,"Craigleith and Swiss Meadows","4","2",1259.00,1182.00,614.00,,546.00,775.00,277.00,"3.0784","1","0","0","35",,
"351593",,"Horseshoe Valley","4","2",1127.00,418.00,407.00,,866.00,340.00,335.00,"2.6793","1","0","0","35",,
"351594",,"Innerkip","4","2",1342.00,491.00,486.00,,894.00,338.00,337.00,"1.4679","1","0","0","35",,
"351595",,"Kasabonika Lake","4","2",1060.00,252.00,228.00,,849.00,212.00,179.00,"1.1345","1","0","0","35",,
"351596",,"Merrickville","4","2",1036.00,498.00,472.00,,1016.00,488.00,447.00,"2.0043","1","0","0","35",,
"351597",,"Sandy Lake 88","4","2",1601.00,426.00,376.00,,49.00,14.00,12.00,"1.3517","1","0","0","35",,
"351598",,"Tiny Beaches North","4","2",1065.00,850.00,490.00,,922.00,816.00,401.00,"2.2814","1","0","0","35",,
"460011",,"Altona","4","2",4227.00,1759.00,1699.00,4167.00,4177.00,1687.00,1639.00,"4.8014","1","0","0","46",,
"460051",,"Beausejour","4","2",3123.00,1475.00,1397.00,2895.00,3003.00,1420.00,1347.00,"3.1132","1","0","0","46",,
"460078",,"Boissevain","4","2",1567.00,733.00,697.00,1656.00,1656.00,744.00,707.00,"2.5351","0","0","0","46",,
"460091",,"Brandon","1","3",50532.00,22320.00,21003.00,48324.00,48345.00,21286.00,20087.00,"28.7268","1","0","0","46",,"610"
"460135",,"Carberry","4","2",1823.00,850.00,797.00,1682.00,1748.00,839.00,773.00,"2.399","1","0","0","46",,
"460142",,"Carman","4","2",2970.00,1395.00,1332.00,2980.00,3022.00,1426.00,1346.00,"2.85","1","0","0","46",,
"460215",,"Dauphin","4","2",8034.00,3877.00,3619.00,8095.00,8233.00,3852.00,3531.00,"7.9515","1","0","0","46",,
"460282","2021S0511460282","Flin Flon","4","2",4640.00,2383.00,2142.00,4648.00,4667.00,2437.00,2117.00,"3.5806","1","0","0","46","47",
"460317",,"Gimli","4","2",2345.00,1508.00,1119.00,2246.00,2251.00,1454.00,1048.00,"3.0232","1","0","0","46",,
"460410",,"Killarney","4","2",2499.00,1134.00,1026.00,2150.00,2315.00,1120.00,1030.00,"3.4499","1","0","0","46",,
"460534",,"Minnedosa","4","2",2407.00,1137.00,1063.00,2178.00,2224.00,1117.00,1014.00,"2.2291","1","0","0","46",,
"460553",,"Morden","2","2",9103.00,3871.00,3714.00,7907.00,8058.00,3437.00,3308.00,"8.5322","1","0","0","46",,"603"
"460555",,"Morris","4","2",1801.00,786.00,745.00,1714.00,1714.00,733.00,706.00,"2.2587","0","0","0","46",,
"460572",,"Neepawa","4","2",4938.00,1681.00,1615.00,3939.00,3939.00,1402.00,1364.00,"2.3571","0","0","0","46",,
"460645",,"Pinawa","4","2",1512.00,755.00,684.00,1331.00,1441.00,715.00,647.00,"2.1387","1","0","0","46",,
"460669",,"Portage la Prairie","1","2",12944.00,5980.00,5518.00,12949.00,13013.00,5677.00,5462.00,"9.9271","1","0","0","46",,"607"
"460716",,"Roblin","4","2",1603.00,855.00,774.00,1614.00,1614.00,854.00,775.00,"2.7143","0","0","0","46",,
"460730",,"Russell","4","2",1622.00,760.00,684.00,1395.00,1498.00,738.00,661.00,"1.9012","1","0","0","46",,
"460745",,"Selkirk","4","2",9761.00,4383.00,4180.00,9839.00,9604.00,4112.00,3957.00,"5.9287","1","0","0","46",,
"460759",,"Shilo CFB-BFC","4","2",1362.00,640.00,545.00,1419.00,1419.00,612.00,545.00,"1.2487","0","0","0","46",,
"460771",,"Souris","4","2",1935.00,938.00,850.00,1876.00,1900.00,878.00,834.00,"2.5045","1","0","0","46",,
"460872",,"Ste. Anne","4","2",2891.00,1204.00,1151.00,2114.00,2114.00,822.00,797.00,"4.1361","0","0","0","46",,
"460887",,"Steinbach","1","2",17589.00,7004.00,6751.00,14753.00,15790.00,6286.00,6012.00,"17.8027","1","0","0","46",,"605"
"460894",,"Stonewall","4","2",5046.00,2127.00,2051.00,4644.00,4809.00,1749.00,1733.00,"5.962","1","0","0","46",,
"460895",,"Stony Mountain","4","2",2160.00,507.00,490.00,1800.00,1800.00,520.00,506.00,"1.9881","0","0","0","46",,
"460911",,"Swan River","4","2",3989.00,1994.00,1801.00,3964.00,3969.00,1922.00,1800.00,"5.7302","1","0","0","46",,
"460927",,"The Pas","4","2",7302.00,2784.00,2568.00,5368.00,6402.00,2592.00,2341.00,"8.399","1","0","0","46",,
"460930",,"Thompson","1","2",12329.00,5222.00,4472.00,12878.00,13037.00,5260.00,4719.00,"7.8084","1","0","0","46",,"640"
"460991",,"Virden","4","2",2904.00,1413.00,1317.00,3082.00,3082.00,1472.00,1375.00,"2.3316","0","0","0","46",,
"461035",,"Winkler","1","2",15335.00,5659.00,5498.00,14311.00,14311.00,5084.00,4976.00,"19.0155","0","0","0","46",,"603"
"461036",,"Winnipeg","1","4",758515.00,318706.00,303646.00,711925.00,712858.00,296962.00,283757.00,"356.9928","1","0","0","46",,"602"
"461133",,"Niverville","2","2",5593.00,1866.00,1833.00,4083.00,4363.00,1514.00,1462.00,"4.2276","1","0","0","46",,"602"
"461225",,"Lac du Bonnet","4","2",1064.00,549.00,496.00,1089.00,1089.00,582.00,522.00,"2.2604","0","0","0","46",,
"461254",,"St. Adolphe","2","2",1595.00,582.00,578.00,1362.00,1367.00,502.00,498.00,"1.7416","1","0","0","46",,"602"
"461365",,"Oakbank","2","2",5041.00,1760.00,1716.00,4604.00,4604.00,1530.00,1503.00,"5.3891","0","0","0","46",,"602"
"461373",,"Lorette","2","2",3230.00,1167.00,1134.00,2904.00,2904.00,1021.00,982.00,"3.1452","0","0","0","46",,"602"
"461411",,"Mitchell","4","2",3136.00,965.00,940.00,2523.00,2523.00,762.00,751.00,"4.0797","0","0","0","46",,
"461413",,"St. Theresa Point","4","2",1083.00,206.00,191.00,1038.00,1038.00,204.00,193.00,"1.5345","0","0","0","46",,
"461414",,"Grunthal","4","2",1782.00,636.00,618.00,1680.00,1680.00,560.00,532.00,"2.6951","0","0","0","46",,
"461416",,"Blumenort","4","2",1738.00,578.00,564.00,1675.00,1675.00,545.00,533.00,"3.1702","0","0","0","46",,
"461530",,"Arborg","4","2",1279.00,528.00,497.00,1222.00,1222.00,509.00,495.00,"1.9996","0","0","0","46",,
"461531",,"Cross Lake 19A","4","2",1826.00,435.00,381.00,2018.00,2041.00,451.00,401.00,"3.2965","1","0","0","46",,
"461532",,"Ile des Chênes","2","2",1572.00,647.00,624.00,1528.00,1528.00,605.00,588.00,"1.832","0","0","0","46",,"602"
"461533",,"La Salle","2","2",2471.00,784.00,772.00,1589.00,1874.00,578.00,574.00,"2.9993","1","0","0","46",,"602"
"461534",,"Landmark","2","2",1284.00,458.00,442.00,1237.00,1237.00,427.00,412.00,"2.2171","0","0","0","46",,"602"
"461535",,"Oak Bluff","2","2",1442.00,481.00,475.00,1051.00,1051.00,325.00,325.00,"2.5195","0","0","0","46",,"602"
"461536",,"St-Pierre-Jolys","4","2",1305.00,518.00,508.00,1170.00,1170.00,477.00,457.00,"2.6076","0","0","0","46",,
"461537",,"Teulon","4","2",1087.00,543.00,501.00,1095.00,1095.00,551.00,519.00,"1.8711","0","0","0","46",,
"461599",,"Chemawawin 2","4","2",1163.00,356.00,250.00,,1131.00,273.00,237.00,"1.5143","1","0","0","46",,
"461600",,"Cross Lake 19","4","2",1387.00,341.00,297.00,,1252.00,297.00,277.00,"3.0469","1","0","0","46",,
"461601",,"La Broquerie","4","2",1332.00,502.00,479.00,,1034.00,417.00,385.00,"2.9796","1","0","0","46",,
"461602",,"Nelson House 170","4","2",1351.00,273.00,260.00,,1675.00,322.00,305.00,"2.6999","1","0","0","46",,
"461603",,"St. Andrews","4","2",1001.00,387.00,382.00,,1026.00,388.00,385.00,"2.3274","1","0","0","46",,
"461604",,"Wasagamack","4","2",1689.00,341.00,341.00,,579.00,110.00,110.00,"3.6639","1","0","0","46",,
"470025",,"Assiniboia","4","2",2333.00,1235.00,1069.00,2389.00,2389.00,1209.00,1100.00,"2.3856","0","0","0","47",,
"470071",,"Biggar","4","2",2045.00,996.00,911.00,2165.00,2165.00,1054.00,955.00,"1.51","0","0","0","47",,
"470127",,"Canora","4","2",1763.00,948.00,829.00,1700.00,1725.00,900.00,833.00,"1.6636","1","0","0","47",,
"470141",,"Carlyle","4","2",1519.00,682.00,618.00,1503.00,1503.00,682.00,617.00,"2.1592","0","0","0","47",,
"470143",,"Carnduff","4","2",1125.00,520.00,423.00,1023.00,1023.00,442.00,404.00,"0.9687","0","0","0","47",,
"470269",,"Esterhazy","4","2",2191.00,1288.00,1000.00,2367.00,2367.00,1272.00,1056.00,"2.4673","0","0","0","47",,
"470270",,"Estevan","1","2",10629.00,5258.00,4493.00,11258.00,11316.00,5273.00,4619.00,"9.4258","1","0","0","47",,"750"
"470282","2021S0511470282","Flin Flon","4","2",82.00,58.00,38.00,143.00,143.00,56.00,56.00,"0.1595","0","0","0","47","46",
"470283",,"Foam Lake","4","2",1070.00,525.00,488.00,1022.00,1022.00,538.00,476.00,"1.4058","0","0","0","47",,
"470294",,"Fort Qu'Appelle","4","2",1866.00,881.00,802.00,1920.00,1920.00,906.00,856.00,"2.0909","0","0","0","47",,
"470380",,"Hudson Bay","4","2",1332.00,748.00,665.00,1306.00,1368.00,760.00,684.00,"1.2989","1","0","0","47",,
"470381",,"Humboldt","4","2",5313.00,2374.00,2182.00,4872.00,5194.00,2296.00,2181.00,"3.4819","1","0","0","47",,
"470385",,"Indian Head","4","2",1819.00,862.00,795.00,1802.00,1824.00,846.00,763.00,"1.7253","1","0","0","47",,
"470398",,"Kamsack","4","2",1659.00,841.00,734.00,1775.00,1775.00,914.00,768.00,"1.6031","0","0","0","47",,
"470413",,"Kindersley","4","2",2938.00,1501.00,1294.00,3052.00,3052.00,1446.00,1329.00,"1.7873","0","0","0","47",,
"470455",,"Lanigan","4","2",1277.00,587.00,521.00,1213.00,1245.00,588.00,494.00,"1.8329","1","0","0","47",,
"470478","2021S0511470478","Lloydminster","1","3",11843.00,5001.00,4442.00,11755.00,11755.00,4902.00,4388.00,"7.579","0","0","0","47","48","840"
"470502",,"Maple Creek","4","2",2151.00,1075.00,980.00,2074.00,2074.00,1068.00,974.00,"1.5673","0","0","0","47",,
"470521",,"Meadow Lake","4","2",5141.00,2042.00,1857.00,5266.00,5266.00,2080.00,1880.00,"3.2792","0","0","0","47",,
"470524",,"Melfort","4","2",5718.00,2702.00,2494.00,5778.00,5778.00,2613.00,2497.00,"4.3349","0","0","0","47",,
"470527",,"Melville","4","2",4075.00,2152.00,1948.00,4127.00,4127.00,2177.00,1943.00,"2.8407","0","0","0","47",,
"470549",,"Moose Jaw","1","3",32813.00,15814.00,14417.00,32724.00,32993.00,15562.00,14280.00,"22.1434","1","0","0","47",,"715"
"470551",,"Moosomin","4","2",2478.00,1159.00,1056.00,2548.00,2548.00,1223.00,1136.00,"1.9287","0","0","0","47",,
"470588",,"Nipawin","4","2",4147.00,1880.00,1737.00,3989.00,4016.00,1845.00,1738.00,"3.3672","1","0","0","47",,
"470594",,"North Battleford","1","2",13649.00,6273.00,5625.00,13567.00,14135.00,6335.00,5821.00,"8.665","1","0","0","47",,"735"
"470618",,"Outlook","4","2",2112.00,984.00,931.00,1829.00,2065.00,1002.00,907.00,"2.8186","1","0","0","47",,
"470620",,"Oxbow","4","2",1051.00,475.00,409.00,1126.00,1126.00,482.00,430.00,"1.1897","0","0","0","47",,
"470678",,"Prince Albert","1","3",36768.00,15188.00,14017.00,35102.00,35102.00,14899.00,13572.00,"21.3747","0","0","0","47",,"745"
"470698",,"Regina","1","4",224996.00,98426.00,91485.00,214631.00,214664.00,92950.00,87192.00,"105.6137","1","0","0","47",,"705"
"470724",,"Rosetown","4","2",2384.00,1171.00,1064.00,2331.00,2331.00,1138.00,1074.00,"1.8907","0","0","0","47",,
"470726",,"Rosthern","4","2",1475.00,628.00,587.00,1488.00,1488.00,681.00,629.00,"1.6817","0","0","0","47",,
"470738",,"Saskatoon","1","4",264637.00,115029.00,106542.00,245181.00,245904.00,106910.00,98413.00,"134.6325","1","0","0","47",,"725"
"470749",,"Shaunavon","4","2",1769.00,918.00,794.00,1699.00,1699.00,912.00,748.00,"1.7346","0","0","0","47",,
"470756",,"Shellbrook","4","2",1330.00,626.00,594.00,1277.00,1277.00,619.00,582.00,"1.4085","0","0","0","47",,
"470912",,"Swift Current","1","2",16304.00,7682.00,7038.00,16022.00,16264.00,7521.00,7039.00,"14.6855","1","0","0","47",,"720"
"470943",,"Tisdale","4","2",2878.00,1569.00,1338.00,3136.00,3136.00,1596.00,1429.00,"2.8045","0","0","0","47",,
"470960",,"Unity","4","2",2406.00,1110.00,1014.00,2475.00,2475.00,1127.00,1071.00,"2.4246","0","0","0","47",,
"470995",,"Wadena","4","2",1127.00,598.00,540.00,1134.00,1139.00,589.00,558.00,"1.4758","1","0","0","47",,
"471007",,"Watrous","4","2",1817.00,898.00,841.00,1865.00,1865.00,901.00,851.00,"1.9586","0","0","0","47",,
"471016",,"Weyburn","1","2",10883.00,5085.00,4604.00,10679.00,10755.00,5084.00,4545.00,"8.5091","1","0","0","47",,"755"
"471027",,"Wilkie","4","2",1124.00,556.00,497.00,1149.00,1149.00,569.00,516.00,"1.5122","0","0","0","47",,
"471040",,"Wynyard","4","2",1667.00,888.00,787.00,1732.00,1732.00,905.00,814.00,"1.6582","0","0","0","47",,
"471045",,"Yorkton","1","2",15969.00,7398.00,6845.00,16041.00,16046.00,7268.00,6828.00,"10.6778","1","0","0","47",,"710"
"471137",,"Warman","6","2",12362.00,4292.00,4144.00,10961.00,10961.00,3853.00,3728.00,"7.6497","0","0","0","47",,"725"
"471153",,"Lumsden","2","2",1800.00,732.00,700.00,1824.00,1824.00,722.00,695.00,"4.0858","0","0","0","47",,"705"
"471188",,"La Ronge","4","2",5317.00,1797.00,1630.00,5671.00,5709.00,1944.00,1720.00,"8.7622","1","0","0","47",,
"471211",,"Pilot Butte","2","2",2364.00,883.00,853.00,1800.00,1871.00,680.00,655.00,"2.753","1","0","0","47",,"705"
"471212",,"Dalmeny","2","2",1703.00,606.00,594.00,1769.00,1769.00,588.00,573.00,"1.4968","0","0","0","47",,"725"
"471213",,"Martensville","2","2",10499.00,3789.00,3631.00,9533.00,9645.00,3337.00,3248.00,"5.4803","1","0","0","47",,"725"
"471230",,"Langham","2","2",1349.00,525.00,494.00,1319.00,1319.00,503.00,479.00,"0.8814","0","0","0","47",,"725"
"471231",,"Macklin","4","2",1098.00,485.00,442.00,1193.00,1193.00,496.00,454.00,"0.7647","0","0","0","47",,
"471328",,"White City","2","2",4713.00,1547.00,1520.00,4234.00,4264.00,1415.00,1374.00,"6.3236","1","0","0","47",,"705"
"471329",,"Balgonie","2","2",1736.00,619.00,612.00,1745.00,1745.00,603.00,599.00,"1.3367","0","0","0","47",,"705"
"471374",,"Regina Beach","2","2",1790.00,1272.00,836.00,1629.00,1629.00,1304.00,740.00,"2.7236","0","0","0","47",,"705"
"471379",,"Stanley Mission 157","4","2",1987.00,559.00,523.00,1545.00,1935.00,509.00,480.00,"2.6864","1","0","0","47",,
"471421",,"Birch Hills","4","2",1066.00,475.00,450.00,1033.00,1033.00,465.00,436.00,"2.3871","0","0","0","47",,
"471423",,"Pelican Narrows","4","2",2133.00,432.00,405.00,1942.00,2281.00,467.00,413.00,"2.728","1","0","0","47",,
"471443",,"Osler","2","2",1251.00,429.00,420.00,1237.00,1237.00,412.00,399.00,"1.621","0","0","0","47",,"725"
"471538",,"Battleford","2","2",3651.00,1619.00,1513.00,3750.00,3750.00,1588.00,1539.00,"2.1403","0","0","0","47",,"735"
"471539",,"Delisle","2","2",1024.00,460.00,426.00,1038.00,1038.00,437.00,411.00,"1.0783","0","0","0","47",,"725"
"471605",,"Caronport","4","2",1008.00,368.00,323.00,,984.00,369.00,317.00,"0.9937","1","0","0","47",,
"471606",,"Davidson","4","2",1039.00,517.00,461.00,,1038.00,505.00,463.00,"1.8016","1","0","0","47",,
"471607",,"La Loche","4","2",2009.00,604.00,555.00,,1913.00,576.00,513.00,"1.5548","1","0","0","47",,
"471608",,"Sandy Bay - Wapaskokimaw 202","4","2",1104.00,288.00,233.00,,910.00,237.00,191.00,"2.6796","1","0","0","47",,
"471609",,"Waldheim","4","2",1113.00,405.00,387.00,,1080.00,387.00,378.00,"0.9871","1","0","0","47",,
"480003",,"Airdrie","6","3",73578.00,26853.00,26124.00,61082.00,61082.00,22219.00,21488.00,"33.0346","0","0","0","48",,"825"
"480040",,"Banff","4","2",8305.00,3287.00,2930.00,7851.00,7851.00,2729.00,2543.00,"4.0834","0","0","0","48",,
"480042",,"Barrhead","4","2",4055.00,1874.00,1731.00,4387.00,4387.00,1925.00,1831.00,"4.7296","0","0","0","48",,
"480052",,"Beaverlodge","4","2",2251.00,1010.00,914.00,2327.00,2440.00,1015.00,944.00,"3.3279","1","0","0","48",,
"480074",,"Blairmore","4","2",1522.00,896.00,731.00,1545.00,1545.00,887.00,731.00,"2.0356","0","0","0","48",,
"480083",,"Bonnyville","4","2",6359.00,2964.00,2518.00,5081.00,5858.00,2612.00,2215.00,"6.3974","1","0","0","48",,
"480086",,"Bow Island","4","2",1829.00,655.00,609.00,1773.00,1773.00,608.00,563.00,"1.3042","0","0","0","48",,
"480101",,"Brooks","1","2",14904.00,5483.00,5134.00,14436.00,14436.00,5406.00,5040.00,"12.7797","0","0","0","48",,"806"
"480115",,"Calgary","1","4",1305550.00,530846.00,502138.00,1237656.00,1240413.00,490042.00,467133.00,"621.7176","1","0","0","48",,"825"
"480123",,"Camrose","1","2",18454.00,8604.00,8003.00,18520.00,18520.00,8430.00,7968.00,"17.0989","0","0","0","48",,"833"
"480125",,"Canmore","1","2",13268.00,7199.00,5514.00,11764.00,12021.00,6317.00,4814.00,"12.9614","1","0","0","48",,"828"
"480138",,"Cardston","4","2",3519.00,1268.00,1197.00,3258.00,3389.00,1211.00,1118.00,"3.8787","1","0","0","48",,
"480183",,"Claresholm","4","2",3434.00,1641.00,1532.00,3424.00,3424.00,1602.00,1507.00,"2.6836","0","0","0","48",,
"480188",,"Coaldale","2","2",8592.00,3272.00,3181.00,8153.00,8153.00,3036.00,2977.00,"5.8413","0","0","0","48",,"810"
"480191",,"Cochrane","6","3",31638.00,12341.00,11882.00,25289.00,25501.00,10071.00,9624.00,"23.7057","1","0","0","48",,"825"
"480226",,"Devon","2","2",6545.00,2588.00,2496.00,6578.00,6578.00,2493.00,2415.00,"14.2554","0","0","0","48",,"835"
"480227",,"Didsbury","4","2",5024.00,2138.00,2028.00,5222.00,5206.00,2092.00,2007.00,"5.4311","1","0","0","48",,
"480237",,"Drayton Valley","4","2",6970.00,3105.00,2762.00,6867.00,6867.00,2955.00,2636.00,"7.2183","0","0","0","48",,
"480239",,"Drumheller","4","2",6497.00,3096.00,2804.00,6439.00,6439.00,3006.00,2767.00,"9.4814","0","0","0","48",,
"480252",,"Edmonton","1","4",1151635.00,484165.00,449923.00,1062643.00,1070998.00,439676.00,411634.00,"627.1976","1","0","0","48",,"835"
"480254",,"Edson","4","2",8166.00,3684.00,3306.00,8148.00,8148.00,3659.00,3262.00,"10.7038","0","0","0","48",,
"480274",,"Fairview","4","2",2427.00,1183.00,1051.00,2598.00,2598.00,1201.00,1098.00,"2.2633","0","0","0","48",,
"480291",,"Fort Macleod","4","2",3038.00,1356.00,1261.00,2708.00,2718.00,1318.00,1134.00,"2.2835","1","0","0","48",,
"480292",,"Fort McMurray","1","3",68002.00,28670.00,24505.00,66573.00,67123.00,28797.00,24124.00,"52.1682","1","0","0","48",,"860"
"480301",,"Fox Creek","4","2",1426.00,834.00,574.00,1720.00,1730.00,911.00,678.00,"1.3604","1","0","0","48",,
"480330",,"Grand Centre","4","2",7514.00,3390.00,2968.00,7256.00,7256.00,3407.00,2730.00,"18.0712","0","0","0","48",,
"480335",,"Grande Cache","4","2",3037.00,1370.00,1120.00,3286.00,3286.00,1583.00,1169.00,"3.7246","0","0","0","48",,
"480336",,"Grande Prairie","1","3",63172.00,27098.00,24514.00,62320.00,62382.00,25973.00,23467.00,"49.7354","1","0","0","48",,"850"
"480342",,"Grimshaw","4","2",2519.00,1185.00,1040.00,2599.00,2599.00,1129.00,1007.00,"4.1317","0","0","0","48",,
"480351",,"Hanna","4","2",2234.00,1187.00,1031.00,2332.00,2332.00,1179.00,1084.00,"2.2903","0","0","0","48",,
"480371",,"High Level","4","2",3461.00,1271.00,1151.00,2741.00,2746.00,1091.00,934.00,"2.6845","1","0","0","48",,
"480372",,"High Prairie","4","2",2065.00,969.00,810.00,2264.00,2264.00,975.00,830.00,"2.3662","0","0","0","48",,
"480373",,"High River","1","2",14119.00,5854.00,5698.00,13420.00,13420.00,5560.00,5293.00,"10.1285","0","0","0","48",,"821"
